3.375289324005935896e+02,3.306414646200826155e+02,3.306116857685136665e+02,3.306463437545422721e+02,3.306137986454378961e+02
1.235165202184060756e-01,1.493934142996708736e-01,1.232460477574518903e-01,1.202253656052475472e-01,1.377297046074798248e-01
3.842005797726252142e-03,5.940024851494871486e-03,3.859287106600550743e-03,3.715757934948991578e-03,4.762251737663850473e-03
