2.797693770897190461e+03,2.797332602922898332e+03,2.796945934952093921e+03,2.796386705501250162e+03,2.796165877527595057e+03
3.062210893973154047e-01,3.020420057642017597e-01,2.855073192384998682e-01,2.106995456725486993e-01,2.435898747910255624e-01
2.848977006778196860e-03,2.641651988472786764e-03,2.448103118079281680e-03,1.301798665278014596e-03,1.761301176349871610e-03
